Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
04-01-2013,0.4,EQ,1280.6,1285,1301,1280.9,1299,1299.2,1292.63,2614380,3.38E+14,69757,2071641,0.7924
07-01-2013,0.4,EQ,1299.2,1300,1304,1290.25,1295,1294.85,1296.12,910376,1.18E+14,51121,712236,0.7824
08-01-2013,0.4,EQ,1294.85,1295,1304.3,1294.3,1300.5,1300.25,1299.83,1170935,1.52E+14,70267,897889,0.7668
09-01-2013,0.4,EQ,1300.25,1301,1307.4,1273.15,1277,1276.6,1284.34,1567949,2.01E+14,59377,1254975,0.8004
10-01-2013,0.4,EQ,1276.6,1279.9,1282.1,1255.3,1269,1258.4,1265.53,2261419,2.86E+14,118083,1785259,0.7894
11-01-2013,0.4,EQ,1258.4,1290,1322.5,1290,1305.8,1306.35,1305.15,3902503,5.09E+14,110429,2486219,0.6371
14-01-2013,0.4,EQ,1306.35,1319,1348.45,1307.35,1335.6,1334.5,1333.24,2895112,3.86E+14,102268,990412,0.3421
15-01-2013,0.4,EQ,1334.5,1390,1400,1327,1338.05,1337.45,1364.59,4131489,5.64E+14,143245,1438302,0.3481
16-01-2013,0.4,EQ,1337.45,1336.9,1355,1309,1344.9,1347.75,1334.25,2054746,2.74E+14,101943,956837,0.4657
17-01-2013,0.4,EQ,1347.75,1349.7,1371.8,1343,1360.75,1362,1362.88,1514272,2.06E+14,64029,910420,0.6012
18-01-2013,0.4,EQ,1362,1362.5,1366.05,1338.05,1350.95,1351,1352.62,720235,9.74E+13,27725,437321,0.6072
21-01-2013,0.4,EQ,1351,1352.5,1354.9,1327.1,1330.8,1330,1335.87,630019,8.42E+13,28024,386965,0.6142
22-01-2013,0.4,EQ,1330,1326,1331.7,1308.1,1314.8,1317.5,1323.02,693315,9.17E+13,21665,395165,0.57
23-01-2013,0.4,EQ,1317.5,1315.75,1323.75,1298.4,1312,1311.95,1309.1,938827,1.23E+14,45834,597117,0.636
24-01-2013,0.4,EQ,1311.95,1305,1336.9,1305,1330,1328.55,1329.53,1749235,2.33E+14,43901,1403324,0.8023
25-01-2013,0.4,EQ,1328.55,1323.75,1345,1323.75,1343,1340.5,1339.87,760550,1.02E+14,32918,527076,0.693
28-01-2013,0.4,EQ,1340.5,1340.3,1349.95,1337.95,1345.15,1345.05,1345.16,1214077,1.63E+14,25501,1054126,0.8683
29-01-2013,0.4,EQ,1345.05,1341.2,1356.55,1340.3,1343.55,1344.95,1347.29,865902,1.17E+14,30894,679470,0.7847
30-01-2013,0.4,EQ,1344.95,1341,1349.85,1335.8,1342,1346.15,1345.73,1139572,1.53E+14,38454,1024786,0.8993
31-01-2013,0.4,EQ,1346.15,1348.85,1352.45,1326.4,1343.1,1344.15,1344.12,2156584,2.90E+14,46346,1903884,0.8828
01-02-2013,0.4,EQ,1344.15,1344,1352,1342.15,1347.9,1348.1,1348.12,742270,1.00E+14,22910,607667,0.8187
04-02-2013,0.4,EQ,1348.1,1349,1367.8,1345.15,1352,1356.35,1356.73,1243652,1.69E+14,47857,908951,0.7309
05-02-2013,0.4,EQ,1356.35,1345.1,1365,1345.1,1361.15,1360.05,1360.1,1080997,1.47E+14,43720,891111,0.8243
06-02-2013,0.4,EQ,1360.05,1362.5,1375.9,1362,1368,1370.55,1367.7,1786853,2.44E+14,33018,1562120,0.8742
07-02-2013,0.4,EQ,1370.55,1361,1390,1361,1386,1387.15,1380.15,1306391,1.80E+14,51837,1013478,0.7758
08-02-2013,0.4,EQ,1387.15,1386,1437,1385.1,1418.1,1422.6,1419.74,3486809,4.95E+14,80670,2663305,0.7638
11-02-2013,0.4,EQ,1422.6,1424,1428.9,1412.25,1413,1414.7,1417.33,1156063,1.64E+14,43496,886168,0.7665
12-02-2013,0.4,EQ,1414.7,1409.05,1415,1401.85,1410,1410.05,1409.96,1112751,1.57E+14,41780,948969,0.8528
13-02-2013,0.4,EQ,1410.05,1409.8,1441.65,1405.1,1433.5,1435.4,1435.36,1911333,2.74E+14,68164,1457054,0.7623
14-02-2013,0.4,EQ,1435.4,1430.1,1455.8,1429,1444.65,1447.7,1448.9,1473479,2.13E+14,43194,1120153,0.7602
15-02-2013,0.4,EQ,1447.7,1444,1451.8,1430.65,1440,1442.15,1444.23,910395,1.31E+14,44877,678364,0.7451
18-02-2013,0.4,EQ,1442.15,1440.1,1441.9,1420,1421.45,1425.35,1428.73,476043,6.80E+13,17301,295060,0.6198
19-02-2013,0.4,EQ,1425.35,1421.6,1448.9,1412.7,1445.3,1443.55,1431.43,372147,5.33E+13,22479,151275,0.4065
20-02-2013,0.4,EQ,1443.55,1441.5,1457,1441.5,1450,1452.8,1452.73,1130759,1.64E+14,30950,870922,0.7702
21-02-2013,0.4,EQ,1452.8,1440.7,1456.85,1440.7,1450.85,1451.05,1450.87,1924573,2.79E+14,32323,1696826,0.8817
22-02-2013,0.4,EQ,1451.05,1450,1464.05,1442.3,1456.5,1455.1,1454.89,655347,9.53E+13,40970,394452,0.6019
25-02-2013,0.4,EQ,1455.1,1453,1475,1451.5,1475,1473.7,1469.46,865015,1.27E+14,61029,605940,0.7005
26-02-2013,0.4,EQ,1473.7,1467,1499.95,1466,1499.5,1496.4,1487.03,1426835,2.12E+14,72921,1063138,0.7451
27-02-2013,0.4,EQ,1496.4,1495.25,1503.05,1477.3,1483,1483.2,1485.18,1278341,1.90E+14,60897,1027086,0.8035
28-02-2013,0.4,EQ,1483.2,1486.25,1525,1485.25,1520.7,1517,1507.97,2299712,3.47E+14,82632,1551643,0.6747
01-03-2013,0.4,EQ,1517,1515.1,1516,1498,1498.1,1501.85,1502.52,1268663,1.91E+14,70071,909350,0.7168
04-03-2013,0.4,EQ,1501.85,1491,1519.9,1491,1519.9,1513.2,1507.13,1568038,2.36E+14,89306,1182136,0.7539
05-03-2013,0.4,EQ,1513.2,1517,1543,1508.6,1539.85,1540.15,1533.97,1720027,2.64E+14,61511,1315397,0.7648
06-03-2013,0.4,EQ,1540.15,1536.15,1565.5,1536.15,1565.5,1561.2,1551.3,1149755,1.78E+14,46422,823184,0.716
07-03-2013,0.4,EQ,1561.2,1561,1597.6,1559.35,1589.7,1589.9,1583.32,1954351,3.09E+14,108998,1349835,0.6907
08-03-2013,0.4,EQ,1589.9,1590,1595.65,1574.9,1582.35,1583.15,1582.78,2170751,3.44E+14,106027,1680779,0.7743
11-03-2013,0.4,EQ,1583.15,1575,1589.55,1556.65,1560.5,1566.2,1569.85,1110665,1.74E+14,46656,791196,0.7124
12-03-2013,0.4,EQ,1566.2,1558,1567.95,1548,1564.1,1560.5,1554.8,904726,1.41E+14,29418,551028,0.6091
13-03-2013,0.4,EQ,1560.5,1556.05,1558.7,1548,1552.9,1551.7,1551.46,897248,1.39E+14,31687,611512,0.6815
14-03-2013,0.4,EQ,1551.7,1557,1577,1543.8,1567.65,1567.7,1556.11,1525609,2.37E+14,49526,1116506,0.7318
15-03-2013,0.4,EQ,1567.7,1572,1580.4,1560.6,1567.25,1570.25,1571.37,2106199,3.31E+14,73258,1385434,0.6578
18-03-2013,0.4,EQ,1570.25,1559.85,1573.65,1554.4,1568,1566.95,1564.93,847494,1.33E+14,32094,630660,0.7441
19-03-2013,0.4,EQ,1566.95,1564.5,1564.5,1540.45,1541.9,1546.75,1548.47,1869955,2.90E+14,36839,1510704,0.8079
20-03-2013,0.4,EQ,1546.75,1540,1572.65,1539.95,1562,1557.65,1557.99,2084068,3.25E+14,92043,1549547,0.7435
21-03-2013,0.4,EQ,1557.65,1563,1574.4,1553.7,1566.8,1559.95,1565.67,832302,1.30E+14,66473,516107,0.6201
22-03-2013,0.4,EQ,1559.95,1561.4,1562.1,1532,1534,1542.15,1546.93,1357228,2.10E+14,47896,1034216,0.762
25-03-2013,0.4,EQ,1542.15,1548.5,1552,1528.4,1547,1543.35,1541.92,928658,1.43E+14,44079,668814,0.7202
26-03-2013,0.4,EQ,1543.35,1540.1,1570,1536.15,1559,1556.35,1557.67,890768,1.39E+14,40015,519995,0.5838
28-03-2013,0.4,EQ,1556.35,1556,1583.4,1541.65,1571.95,1575.75,1561.68,1532831,2.39E+14,66151,1111566,0.7252
01-04-2013,0.4,EQ,1575.75,1565,1573.7,1551.25,1552.1,1556.85,1561.62,484406,7.56E+13,19638,256578,0.5297
02-04-2013,0.4,EQ,1556.85,1556,1571.2,1541.25,1568,1567.35,1557.43,565166,8.80E+13,34426,315900,0.559
03-04-2013,0.4,EQ,1567.35,1570,1575,1531,1545.8,1543.4,1555.41,479966,7.47E+13,25227,305025,0.6355
